time_ms, torque_y, torque_z, thrust, torque_x_sp, torque_y_sp, torque_z_sp, thrust_sp, amp_cut_in, phase_lag
1269044, 0.00000, -0.00005, -0.00045, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269054, 0.00000, -0.00005, -0.00045, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269064, 0.00000, -0.00005, -0.00045, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269074, 0.00000, -0.00005, -0.00045, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269084, 0.00000, -0.00005, -0.00045, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269094, 0.00000, -0.00005, -0.00045, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269104, 0.00000, -0.00005, -0.00045, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269114, 0.00000, -0.00005, -0.00045, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269124, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269134, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269144, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269154, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269164, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269174, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269184, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269194, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269204, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269214, 0.00001, -0.00008, -0.00028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269224, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269234, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269244, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269254, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269264, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269274, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269284, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269294, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269304, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269314, 0.00000, -0.00013, 0.00021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269324, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269334, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269344, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269354, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269364, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269374, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269384, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269394, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269404, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269414, -0.00001, -0.00012, 0.00082, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269424, 0.00000, -0.00006, 0.00091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269434, 0.00000, -0.00006, 0.00091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269444, 0.00000, -0.00006, 0.00091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269454, 0.00000, -0.00006, 0.00091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269464, 0.00000, -0.00006, 0.00091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269474, 0.00000, -0.00006, 0.00091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269484, 0.00000, -0.00006, 0.00091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269494, 0.00000, -0.00006, 0.00091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269504, 0.00000, -0.00006, 0.00091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269514, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269524, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269534, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269544, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269554, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269564, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269574, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269584, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269594, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269604, 0.00001, -0.00008, 0.00034, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269614, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269624, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269634, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269644, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269655, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269665, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269675, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269685, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269695, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269705, -0.00001, -0.00010, 0.00127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269715, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269725, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269735, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269745, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269755, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269765, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269775, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269785, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269795, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269805, -0.00002, -0.00007, 0.00328, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269815, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269825, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269835, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269845, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269855, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269865, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269875, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269885, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269895, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269905, -0.00002, -0.00004, 0.00307, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269915, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269925, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269935, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269945, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269955, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269965, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269975, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269986, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1269996, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270006, -0.00001, -0.00008, 0.00047, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270016, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270026, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270036, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270046, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270056, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270066, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270076, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270086, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270096, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270106, -0.00002, -0.00013, -0.00024, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270116, -0.00001, -0.00015, 0.00029, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270126, -0.00001, -0.00015, 0.00029, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270136, -0.00001, -0.00015, 0.00029, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270146, -0.00001, -0.00015, 0.00029, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270156, -0.00001, -0.00015, 0.00029, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270166, -0.00001, -0.00015, 0.00029, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270176, -0.00001, -0.00015, 0.00029, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270188, -0.00001, -0.00015, 0.00029, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270198, -0.00001, -0.00015, 0.00029, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1270208, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270218, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270228, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270238, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270248, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270258, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270268, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270278, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270288, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270298, -0.00001, -0.00011, -0.00074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270308, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270318, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270328, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270338, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270348, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270358, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270368, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270378, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270388, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270398, -0.00001, -0.00011, 0.00072, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270409, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270419, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270429, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270439, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270449, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270460, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270470, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270480, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270490, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270500, -0.00000, -0.00014, 0.00418, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270510, 0.00022, -0.00071, -0.01212, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270520, 0.00022, -0.00071, -0.01212, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270530, 0.00022, -0.00071, -0.01212, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270540, 0.00022, -0.00071, -0.01212, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270550, 0.00022, -0.00071, -0.01212, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270560, 0.00022, -0.00071, -0.01212, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270570, 0.00022, -0.00071, -0.01212, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270580, 0.00022, -0.00071, -0.01212, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270590, 0.00022, -0.00071, -0.01212, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270601, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270611, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270621, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270631, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270641, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270651, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270661, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270671, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270681, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270691, 0.00191, -0.01002, -0.02922, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270701, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270711, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270721, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270731, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270741, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270751, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270761, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270771, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270781, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270792, -0.00037, -0.02795, 0.07074, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270802, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270812, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270822, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270832, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270842, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270852, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270862, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270872, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270882, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270892, -0.00139, -0.02126, 0.11814, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270902, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270912, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270922, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270932, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270942, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270952, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270962, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270972, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270982, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1270992, -0.00010, -0.01016, 0.10157, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271002, 0.00009, -0.00560, 0.12200, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271014, 0.00009, -0.00560, 0.12200, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271024, 0.00009, -0.00560, 0.12200, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271034, 0.00009, -0.00560, 0.12200, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271044, 0.00009, -0.00560, 0.12200, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271054, 0.00009, -0.00560, 0.12200, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271065, 0.00009, -0.00560, 0.12200, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271075, 0.00009, -0.00560, 0.12200, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271085, 0.00009, -0.00560, 0.12200, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271095, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271105, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271115, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271125, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271135, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271145, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271155, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271165, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271175, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271185, 0.00019, -0.00423, 0.11261, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271196, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271206, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271216, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271226, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271236, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271246, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271256, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271266, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271276, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271286, 0.00023, -0.00375, 0.11336, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271296, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271306, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271316, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271326, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271336, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271346, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271356, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271366, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271376, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271386, 0.00023, -0.00346, 0.11476, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271396, 0.00021, -0.00321, 0.11551, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271406, 0.00021, -0.00321, 0.11551, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271417, 0.00021, -0.00321, 0.11551, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271427, 0.00021, -0.00321, 0.11551, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271437, 0.00021, -0.00321, 0.11551, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1271447, 0.00021, -0.00321, 0.11551, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
